root_id,primary_type,class,nt_type,group,output_neuropils
720575940633573783,PAM08,DAN,DA,SMP.CRE,CRE_L|MB_ML_L|SMP_L
720575940633573836,cL16,,DA,LO,AVLP_R|CAN_R|EPA_R|GNG|GOR_R|IB_L|IB_R|ICL_R|IPS_R|LH_R|LO_R|MB_PED_R|PB|PLP_R|PVLP_R|SAD|SCL_R|SLP_R|SMP_R|SPS_L|SPS_R|VES_R|WED_R
720575940633601249,PAL03,,DA,SMP.AOTU,AOTU_L|AOTU_R|MB_PED_L|SIP_L|SIP_R|SLP_L|SMP_L|SMP_R
720575940633612698,CB0088,,DA,GNG,GNG
720575940633688476,PAM04,DAN,DA,MB_ML,CRE_L|CRE_R|EB|MB_ML_L|MB_ML_R
720575940633724852,PFNm,CX,DA,NO,FB|NO
720575940633787309,AVLP532,,DA,AVLP,AVLP_L|ICL_L|MB_PED_L|PLP_L|PVLP_L|SCL_L|SLP_L|WED_L
720575940633816857,PAM06,DAN,DA,SMP.MB_ML,CRE_R|EB|MB_ML_L|MB_ML_R
720575940633832628,PAM01,DAN,DA,SMP.CRE,CRE_R|SMP_R
720575940633903897,AVLP593,,DA,AVLP,AL_R|AMMC_R|AVLP_R|CAN_R|FLA_R|IPS_R|MB_PED_R|PLP_R|PVLP_R|SAD|SLP_R|SPS_L|SPS_R|VES_R|WED_R
720575940633996444,PLP211,,DA,PLP.AVLP,AVLP_L|AVLP_R|EPA_L|EPA_R|FB|GOR_L|GOR_R|IB_R|ICL_L|ICL_R|MB_PED_R|PB|PLP_L|PLP_R|PVLP_L|PVLP_R|SPS_L|SPS_R|WED_L|WED_R
720575940634081899,CB1444,,DA,SLP.AVLP,AVLP_L|AVLP_R|EPA_L|EPA_R|GOR_L|GOR_R|IB_L|ICL_L|ICL_R|LH_L|MB_PED_L|PLP_R|PVLP_L|PVLP_R|SCL_L|SCL_R
720575940634144703,SLP374,,DA,SLP.SCL,ICL_L|ICL_R|LH_L|SCL_L|SCL_R|SLP_L|SLP_R|SMP_L|SMP_R
720575940634339167,BM_InOm,mechanosensory,DA,GNG,GNG
720575940634475119,PAM08,DAN,DA,SMP.CRE,CRE_R|MB_ML_R
720575940634551959,PAM06,DAN,DA,CRE.MB_ML,CRE_L|EB|MB_ML_L|MB_ML_R
720575940634629311,BM_InOm,mechanosensory,DA,GNG,GNG
720575940634640023,PAM12,DAN,DA,CRE.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940634655851,PAM01,DAN,DA,SMP.MB_ML,CRE_R|MB_ML_L|MB_ML_R
720575940634953079,PAM11,DAN,DA,SLP.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R|MB_PED_L|MB_PED_R|MB_VL_L|MB_VL_R
720575940635120491,SMP145,,DA,SMP.LAL,AL_L|ATL_L|CRE_L|CRE_R|FB|FLA_L|GA_L|IB_L|IPS_L|LAL_L|LH_L|LH_R|MB_ML_L|MB_ML_R|MB_VL_L|PB|PLP_L|PLP_R|PVLP_L|SAD|SCL_L|SCL_R|SIP_L|SIP_R|SLP_L|SLP_R|SMP_L|SMP_R|VES_L|WED_L
720575940635356316,PAM04,DAN,DA,SLP.MB_ML,CRE_L|CRE_R|EB|MB_ML_L|MB_ML_R
720575940635492276,PPM1201,,DA,VES,AL_R|AVLP_R|CAN_R|FLA_R|GNG|IB_R|ICL_R|IPS_R|LAL_R|LH_R|MB_PED_R|PLP_R|PRW|PVLP_R|SAD|SCL_R|SLP_R|SPS_R|VES_R|WED_R
720575940635606639,BM_InOm,mechanosensory,DA,GNG,GNG
720575940635618711,OA-ASM2,,DA,ICL.PLP,AVLP_L|AVLP_R|EPA_L|FLA_L|FLA_R|GNG|GOR_L|GOR_R|IB_L|IB_R|ICL_L|ICL_R|LAL_L|LH_R|MB_PED_R|PLP_L|PLP_R|PVLP_L|PVLP_R|SAD|SCL_L|SCL_R|SPS_L|SPS_R|VES_L|VES_R|WED_R
720575940635632023,PFR,CX,DA,FB,CRE_R|FB|MB_ML_R
720575940635779959,PAM02,DAN,DA,SMP.MB_ML,MB_ML_L|MB_ML_R
720575940635838655,PPL108,DAN,DA,CRE,CRE_L|CRE_R|EB|FLA_R|LAL_L|LAL_R|MB_ML_L|MB_ML_R|NO|SMP_L|SMP_R|VES_L|VES_R
720575940636105829,CB3347,,DA,SLP,LH_R|SIP_R|SLP_R|SMP_R
720575940636355685,PAM06,DAN,DA,MB_ML,MB_ML_L|MB_ML_R
720575940636365540,BM_InOm,mechanosensory,DA,GNG,GNG
720575940636436916,MtAHN,AN,DA,AMMC.GNG,AMMC_L|AVLP_L|GNG|SAD|WED_L
720575940636437172,MtAHN,AN,DA,GNG,AMMC_R|AVLP_R|GNG|SAD
720575940636461710,PAM13,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940636924479,CB.FB2H0,CX,DA,FB,EB|FB|NO
720575940637114334,PAM05,DAN,DA,SMP.CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940637293687,SMP145,,DA,SMP.LH,AL_R|ATL_R|AVLP_R|CRE_L|CRE_R|GA_R|IB_R|ICL_R|IPS_R|LAL_L|LAL_R|LH_L|LH_R|MB_ML_L|MB_ML_R|MB_PED_R|MB_VL_L|MB_VL_R|PB|PLP_R|SCL_L|SCL_R|SIP_L|SIP_R|SLP_R|SMP_L|SMP_R|VES_R|WED_R
720575940637320567,CL344,,DA,SIP,AVLP_R|BU_L|BU_R|EPA_R|GOR_L|GOR_R|ICL_L|ICL_R|SCL_L|SCL_R|SIP_L|SIP_R|SLP_R
720575940637390302,PAM01,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_L
720575940637391582,PAM01,DAN,DA,SMP.MB_ML,CRE_R|MB_ML_R
720575940637439465,PAM06,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|EB|MB_ML_L|MB_ML_R
720575940637656974,CB0623,,DA,AVLP,AVLP_L|AVLP_R|CAN_R|EPA_L|EPA_R|FLA_R|GNG|GOR_L|GOR_R|NO|PLP_R|PVLP_L|PVLP_R|SAD|SPS_R|VES_L|VES_R
720575940637672425,PAM09,DAN,DA,SMP.MB_ML,CRE_R|MB_ML_L|MB_ML_R|SMP_R
720575940637689728,SA_VTV_3,AN,DA,GNG,GNG|SAD
720575940638070862,PFNm,CX,DA,NO,FB|NO
720575940638086528,PFNm,CX,DA,NO,FB|NO
720575940638163940,PAM10,DAN,DA,SLP.MB_ML,CRE_L|MB_ML_L|MB_ML_R|SIP_R
720575940638300486,BM_InOm,mechanosensory,DA,GNG,GNG
720575940638548021,PAM07,DAN,DA,MB_PED.CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R|MB_PED_L|SMP_L
720575940638586496,BM_InOm,mechanosensory,DA,GNG,GNG
720575940638846848,PFNm,CX,DA,NO,FB|NO
720575940638861631,cLLP02,,DA,LO,AOTU_L|BU_L|IB_L|IB_R|ICL_R|IPS_L|LOP_L|LO_L|MB_PED_L|PLP_L|PVLP_L|SCL_L|SIP_L|SPS_L|SPS_R|VES_L
720575940638894397,BM_InOm,mechanosensory,DA,GNG,GNG
720575940639075150,PAM10,DAN,DA,MB_ML,MB_ML_L|MB_ML_R|MB_PED_L|MB_PED_R|MB_VL_L|MB_VL_R|SCL_R
720575940639077283,PAM13,DAN,DA,MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940639358579,PAM11,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R|MB_PED_L|MB_PED_R|MB_VL_L|MB_VL_R
720575940639420624,,,DA,SLP,SLP_R
720575940639547982,CB0053,,DA,SPS.PLP,IPS_L|PLP_L|SPS_L|WED_L
720575940639566406,PAM01,DAN,DA,SMP.MB_ML,CRE_L|MB_ML_L|MB_ML_R|SMP_L
720575940639684696,PAM01,DAN,DA,SMP.MB_ML,CRE_R|MB_ML_L|MB_ML_R|SMP_R
720575940640002256,CB.FB2H0,CX,DA,FB,BU_R|FB|GOR_R|ICL_R|LAL_R|NO
720575940640039040,4A10,CX,DA,FB,BU_L|CRE_L|FB|GOR_L|IB_L|ICL_L|LAL_L|NO|SPS_L
720575940640048768,PAM02,DAN,DA,MB_ML,MB_ML_L|MB_ML_R
720575940640747864,PAM04,DAN,DA,SIP.MB_ML,MB_ML_L|MB_ML_R
720575940640770957,PAM12,DAN,DA,CRE.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940641062901,PAM01,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_L|SMP_R
720575940641288923,BM_InOm,mechanosensory,DA,GNG,GNG
720575940641546715,SMP181,,DA,SMP,ATL_R|CRE_L|CRE_R|EB|MB_VL_L|SIP_L|SIP_R|SMP_L|SMP_R
720575940641723808,PFNm,CX,DA,NO,FB|NO
720575940642245064,PFNm,CX,DA,NO,FB|NO
720575940642592416,PAM13,DAN,DA,CRE.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940642603464,PAM08,DAN,DA,SMP.CRE,CRE_L|CRE_R|MB_ML_R|SMP_L|SMP_R
720575940642631387,PAM15,DAN,DA,MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940642733216,PAM08,DAN,DA,SMP.CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_L|SMP_R
720575940642744264,PAM08,DAN,DA,MB_ML.SMP,CRE_L|MB_ML_L|SMP_L
720575940643311501,PAM10,DAN,DA,SLP.MB_ML,CRE_R|MB_ML_L|MB_ML_R
720575940643526510,PFNm,CX,DA,NO,NO
720575940643542688,PAM14,DAN,DA,MB_ML,CRE_L|MB_ML_L|MB_ML_R
720575940643543200,PAM07,DAN,DA,CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R|MB_PED_L
720575940643790536,PAM05,DAN,DA,CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940643950190,PAM07,DAN,DA,MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940644146724,PAM10,DAN,DA,MB_PED.MB_ML,CRE_R|MB_ML_L|MB_ML_R|MB_PED_L|MB_PED_R|MB_VL_L|MB_VL_R
720575940644184087,AVLP593,,DA,AVLP,AVLP_L|CAN_L|FLA_L|GNG|GOR_L|IB_L|IB_R|ICL_L|IPS_L|LAL_L|PLP_L|PVLP_L|SAD|SCL_L|SLP_L|SPS_L|SPS_R|VES_L|VES_R|WED_L
720575940644658542,PFR,CX,DA,FB,FB
720575940644733975,PFR,CX,DA,FB,FB|UNASGD
720575940644747828,PAM08,DAN,DA,SMP.CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_R
720575940645158179,PAM12,DAN,DA,CRE.MB_ML,CRE_L|MB_ML_L
720575940645202467,PFNm,CX,DA,NO,NO
720575940645238819,PFNm,CX,DA,NO,FB|NO
720575940645552948,PFNm,CX,DA,NO,FB|NO
720575940645824644,BM_InOm,mechanosensory,DA,GNG,GNG
720575940646044980,BM_InOm,mechanosensory,DA,GNG,GNG
720575940646288419,PAM05,DAN,DA,SMP.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R
720575940646449204,BM_InOm,mechanosensory,DA,GNG,GNG
720575940646564916,PAM08,DAN,DA,CRE.MB_ML,CRE_L|CRE_R|LAL_L|MB_ML_L|MB_ML_R|SMP_L
720575940646582836,PAM08,DAN,DA,CRE.MB_ML,CRE_R|MB_ML_R
720575940646735156,SMP384,,DA,SMP,BU_R|CRE_L|CRE_R|MB_ML_L|MB_ML_R|MB_VL_L|MB_VL_R|SCL_L|SIP_L|SIP_R|SLP_R|SMP_L|SMP_R
720575940646852660,PPL203,DAN,DA,SLP,LH_R|MB_CA_R|MB_PED_R|PLP_R|SCL_R|SIP_R|SLP_R|SMP_R
720575940647147908,PPL105,DAN,DA,SMP.MB_VL,CRE_L|CRE_R|MB_VL_L|MB_VL_R|SIP_L|SIP_R|SMP_L|SMP_R
720575940647165828,PAM07,DAN,DA,MB_ML.CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_R
720575940648330105,PAM06,DAN,DA,CRE.MB_ML,CRE_L|CRE_R|EB|MB_ML_L|MB_ML_R
720575940649649785,PAM01,DAN,DA,SMP.MB_ML,CRE_R|MB_ML_R|SMP_R
720575940649658745,PAM07,DAN,DA,MB_PED.MB_ML,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_L
720575940649675897,PAM12,DAN,DA,MB_ML,CRE_R|MB_ML_L|MB_ML_R
720575940650362614,PFNm,CX,DA,NO,FB|NO
720575940650745977,PAM10,DAN,DA,SMP.MB_ML,MB_ML_R
720575940650929273,DNp32,,DA,SCL.WED,AL_L|AL_R|AMMC_L|AOTU_L|ATL_L|ATL_R|AVLP_L|CAN_L|CRE_L|EPA_L|FB|FLA_L|FLA_R|GNG|GOR_L|IB_L|ICL_L|ICL_R|IPS_L|LAL_L|LH_L|MB_CA_L|MB_ML_L|MB_PED_L|MB_PED_R|MB_VL_L|PLP_L|PRW|PVLP_L|SAD|SCL_L|SCL_R|SIP_L|SIP_R|SLP_L|SMP_L|SMP_R|SPS_L|UNASGD|VES_L|VES_R|WED_L|WED_R
720575940653360289,PAM11,DAN,DA,MB_PED.MB_ML,MB_ML_L|MB_ML_R|MB_PED_L|MB_PED_R|MB_VL_L|MB_VL_R
720575940658674049,PAM07,DAN,DA,MB_ML.CRE,CRE_L|CRE_R|MB_ML_L|MB_ML_R|SMP_L|SMP_R
720575940660053121,PAM06,DAN,DA,MB_ML,CRE_R|EB|MB_ML_L|MB_ML_R
720575940660271745,PAM09,DAN,DA,MB_ML,MB_ML_L|MB_VL_L
